row_id,imdb_review_id,review_title,review_text,review_date,review_date_raw,movie_review_score,helpful_up,helpful_down,helpful_net,username,spoiler_collapsed_in_source_file,review_text_available,review_word_count,permalink
173,rw7662544,A Will Ferrell Christmas Story,"Elf is considered an American Christmas classic and it is a film that has a charm to it. Will Ferrell doing what he does well, play a giant man-child which well works well in Elf because he was so innocent. There was an attempt at a heartfelt story with Buddy (Ferrell) trying to bond with his biological dad (James Caan) despite his dad not wanting to know. However, the comedy depends on how much you like Ferrell's style of comedy. I do like the ending because it does have a warm fuzzy feeling when the public by Central Park starts singing Christmas Carols and a Christmas choir singing when Santa appears before the public.",2021-12-19,"Dec 19, 2021",6.0,1,1,0,freemantle_uk,False,True,115,https://www.imdb.com/title/tt0319343/review/rw7662544/?ref_=tturv_perm_173
174,rw2534123,A rarity for the holidays and for Ferrell,"Elf has the premise and the look of a badly made Christmas special made solely for network TV. Going into this with mediocre expectations, it only took about ten minutes of seeing Will Ferrell in an elf costume to know that my predictions were dreadfully wrong. This wasn't a case of holiday dreck, but a case of the Christmas film that combined heart, soul, wit, and laughs into a beautiful holiday parable. The story is about Buddy the Elf (Ferrell) who accidentally crawled into Santa's sack at the orphanage when he was an infant and gets taken back to the North Pole. Santa Claus and the elves choose to raise him and train him to become an elf. Buddy is of course a human so he grows a lot faster than the average elf. In fact, he towers over every other elf he works with, and this leads to problems when he is older. Buddy then learns he is a human, which causes confusion and sadness. It is told that he was placed in that orphanage as an infant because his father fell in love with a woman who gave birth to him then gave him up unbeknownst to him. Buddy then decides he will go to New York City to try and find his dad and reconnect with him. His goal is to also spread Christmas cheer far and wide because Santa's sleigh is almost forced to operate with an engine. In the olden days, Santa's sleigh could fly because of mass amounts of Christmas spirit and children believing in Santa Claus. Now, he has to resort to heavy machinery to do that job. Will Ferrell hasn't sat right with me for the longest time, but as I see more of his movies I begin to like the guy in a sense where I'd like to see him do one of two movies; (a) heartfelt children's' films or (2) very serious dramas in the vein of his 2011 film Everything Must Go. He doesn't have the talents to pull off incredibly funny slapstick because his schtick is usually composed of running around like a towering dork or just screaming. Elf shows his ability to incorporate his persona in a character you can't help but love. We also see Zooey Deschannel, one of my favorite females in the business today, as Jovie, a woman who works at a mall as Santa's little helpers. Buddy falls for Jovie in a sort of non-conventional way, but he winds up getting conventional help from his younger brother Michael (Tay). Elf is more than holiday fluff, it's a successful romp of Christmas spirit sealed inside a good family film. The cast is lively, the antics aren't over the top, and the storyline unique and film sustainable. This also shows immensely that director Jon Favreau can be handed a script for a thriller, a comedy, a romantic comedy, a superhero film, or a drama and still be able to create on screen magic. I'm also sure this beats a movie about elves working in a tree during the dry season. Starring: Will Ferrell, James Cann, Zooey Deschannel, and Daniel Tay. Directed by: Jon Favreau.",2011-12-18,"Dec 18, 2011",8.0,3,1,2,StevePulaski,False,True,530,https://www.imdb.com/title/tt0319343/review/rw2534123/?ref_=tturv_perm_174
175,rw1956257,Really nice movie,"When i first thought about seeing this film, I was expected it to be some cheesy Christmas movie where Will Ferrell acts like an idiot but i was pretty wrong. Will Ferrell's character is a 30 year elf and he acts as if he hasn't seen humans..Although some of his acting is a little over the top he plays his character well. But other than that, the movie is a really nice Christmas movie. Its a classic Christmas story. In the beginning it starts out a little boring but then it picks up the pace and the movie gets more interesting. It starts better when Buddy (Will Ferrell) goes and moves out of his elf home and decides to find he's real dad in New York...This movie isn't really funny but it has some funny scenes. For example when Buddy goes to the mall and see's Santa Clause for the first time but he notices that its an impostor, then they start fighting...Another funny scene is when Buddy hangs out with his brother Michael after school then they see bullies throwing snow balls at them, so Buddy starts making a ton of snow balls then they start firing back at them and the bullies leave and run away. That was classic The movie is a really nice film but it has its mistakes, anyway great work",2008-10-05,"Oct 5, 2008",7.0,1,1,0,Floated2,False,True,229,https://www.imdb.com/title/tt0319343/review/rw1956257/?ref_=tturv_perm_175
176,rw2913892,childlike Ferrell fun,Orphan Buddy (Will Ferrell) sneaks in Santa (Edward Asner)'s bag and ends up in the North Pole. Papa Elf (Bob Newhart) raises Buddy as an elf. His giantness causes all kinds of problems. Santa allows him to go to New York City to find his birth father Walter Hobbs (James Caan) who is actually on Santa's naughty list. He gets a job at a store and befriends fellow worker Jovie (Zooey Deschanel). Childlike Will Ferrell is giving off so much joy and innocence. He is so silly that it is impossible to not laugh at his slapstick humor. He fully commits and that's what makes it so hilarious. The only minor difficulty lies with James Caan. His personality is way too intense for a wacky comedy. But it picks up whenever he reunites with sweetheart Zooey Deschanel. And he has good fun with his brother Michael. Jon Favreau has created a wacky comedy with a heart.,2013-11-30,"Nov 30, 2013",8.0,3,1,2,SnoopyStyle,False,True,157,https://www.imdb.com/title/tt0319343/review/rw2913892/?ref_=tturv_perm_176
178,rw2929829,Christmas Spirit!,"As far as TV was full of rubbish on Christmas night, I chose to watch ""Elf"" as the less annoying program. I am prejudiced with this kind of comedies and unfortunately I was unlucky enough to confirm my opinion once again. Except the 4-5 first minutes (before the opening credits), the whole thing was a huge disappointment. It is supposed to be a film for Christmas Spirit and lost childishness. Probably, Ι have a distorted point of view on how Christmas Spirit should be presented and what can be the meaning (at least for the people who still believe in it).Peace, love, altruism. ""Elf"" tries to convince the audience that Christmas Spirit is overconsumption in the nearest mall and Santa Claus is a guy who takes a break between the shots of a well known refreshment's advertising. I fully agree to a previous review saying that this film was made without any talent and producers should offer the amount given for the ""Elf"" to the homeless (if they really wanted to promote Christmas Spirit). Another paradox in this movie is that the main contributors are Jewish. That means that they could not have a real feeling for the subject they have chosen to film. Really, what is the necessity of a Menorah as a background in the Doctor's waiting room or snowflakes made of paper depicting the Star of David in a film for Christmas? Plot was totally predictable without any deviation from Hollywood's formula for family ""comedies""...(The kind-hearted naive hero who manages to change the hardhearted guy at the end bla bla bla)... James Caan done his best(and he succeeded)and his poorly written character was decent. Will Ferrell was unbearable as usual. My opinion.....Chose something else!!!",2013-12-28,"Dec 28, 2013",1.0,15,25,-10,palioura,False,True,294,https://www.imdb.com/title/tt0319343/review/rw2929829/?ref_=tturv_perm_178
179,rw6304347,Elf - Still Good,This is still one of my favorite Will Ferrell movies. It is genuinely funny and it has a heartfelt message about Christmas and family. I still chuckle at the fact that they portray the North Pole as a Rankin Bass stop action set from any Christmas classic like Rudolph the Red-Nosed Reindeer. It's good and I enjoy it every Christmas season.,2020-11-24,"Nov 24, 2020",6.0,1,1,0,spencergauldin,False,True,62,https://www.imdb.com/title/tt0319343/review/rw6304347/?ref_=tturv_perm_179
180,rw5583876,Great Christmas Movie,Delightful Christmas Movie. So nice (Delightful Christmas Movie. So nice ),2020-03-28,"Mar 28, 2020",10.0,3,1,2,rpabstnm20,False,True,10,https://www.imdb.com/title/tt0319343/review/rw5583876/?ref_=tturv_perm_180
182,rw7813432,Holiday Classic,Funny and heart warming with great Holiday vibes. A truly classic Christmas movie that should be watched every Holiday Season. Will Ferrell have a classic performance.,2022-01-30,"Jan 30, 2022",10.0,3,1,2,fischer_patrick,False,True,26,https://www.imdb.com/title/tt0319343/review/rw7813432/?ref_=tturv_perm_182
183,rw0875602,Good first movie for Will Farrel,"This movie was good and has a great ending that will make everybody, even the Arnold fans, cry like crazy. This is the best movie about christmas spirit. I was amazed by how mean James Caan was to The Elf. The Elf was always a trooper though and never got his spirits down. I liked the bigfoot scene as well!!! Just kidding about the crying part. To be honest, the end of the movie was a little too ""feel good"" for me. I am looking forward to the bad santa!",2003-11-23,"Nov 23, 2003",,1,1,0,DJAkin,False,True,90,https://www.imdb.com/title/tt0319343/review/rw0875602/?ref_=tturv_perm_183
184,rw2935305,Elf and safety,Elf seems to have become a Christmas Classic over the years. The kind of film kids want to see each December along with Home Alone. The premise is rather silly. Will Ferrell is an infant adopted in the North Pole and wrongly thinks he is an elf despite being much taller than the other elves. The naive Ferrell decides to go to New York in search of his real father once he finds out the truth. Dad happens to be the more cynical James Caan who is rather taken aback by a long lost son who thinks he is an elf and maybe borderline retarded. Ferrell gets a job helping out at Santa's grotto in a department store while trying to connect with his father. He also helps the real Santa by getting the public some real Christmas spirit to make his sleigh soar. The film is both silly and charming. Kids will love it but adults may find it a little bit over the top. Ferrell has enough charm to pull off the role. James Caan on the other hand has found a new generation of fans who know him as Walter and not Sonny Corleone.,2014-01-04,"Jan 4, 2014",7.0,2,6,-4,Prismark10,False,True,197,https://www.imdb.com/title/tt0319343/review/rw2935305/?ref_=tturv_perm_184
185,rw7336707,I can watch it every day !!!!!!!,A movie for all seasons and happy reasons. You couldn't get to watch a more simpler film helmed with profound emotions which compel you to shed a bucket full of happy tears.,2021-09-12,"Sep 12, 2021",10.0,4,2,2,ambisai,False,True,32,https://www.imdb.com/title/tt0319343/review/rw7336707/?ref_=tturv_perm_185
186,rw7593086,The final yearly traditional classic we will ever see to date,"Its hard to believe that a movie in the 2000s could make it a must-watch in every year but I will definitely say its made my list. Jingle All The Way didn't make that list for a while but alas it is a must-see for those who partake in the holiday. That being said the comedy from Ferrel is spot-on what you would expect in his prime - This movie is very funny. It contains a lot of animations and characters from the claymation days and the music adds to the nostalgia trip. This is a family movie for sure and has some suggestive mature moments but so does A Christmas Story and Home Alone. The only flaws this has is some scenes can be a little on the younger audience side which could be a little cringy but forgivable -- that's the only thing that affects the score, it could have been a little more serious. Great movie to watch every year. And after this there hasn't been a new yearly traditional movie.",2021-11-28,"Nov 28, 2021",7.0,1,2,-1,itakethesquare,False,True,175,https://www.imdb.com/title/tt0319343/review/rw7593086/?ref_=tturv_perm_186
187,rw9466635,Excellent,"If you take it out of the holidays, you may not like it. But for Holiday season, it truly is an instant classic. Much like A Christmas Story, for live action. It just becomes classic to relax and enjoy, and gets you in the mood for the holidays. Fun, spirited. Zooey Daschel as a blonde in the shower...whoop. But it is a fun movie you should share with your children side by side, with A Christmas Story, the Grinch who Stole Christmas (cartoon version) just to get the holiday spirit in you. Isnt that what it is all about? Getting you in the spirit? That was the premise if you watch all the way through. Watch and enjoy.",2023-12-01,"Dec 1, 2023",10.0,4,2,2,rscott25,False,True,119,https://www.imdb.com/title/tt0319343/review/rw9466635/?ref_=tturv_perm_187
188,rw4535161,Enjoyable but not a favorite for me,"I remember seeing this in theaters on my first date with my first real girlfriend at 15. I'm a Farrel fan and I LOVE xmas movies but this never was one of my favorites. I never really understood the love for it. I don't hate it. It's def not bad. I enjoy it but it doesn't stand out for me. At this point I'm sure most reading this have seen it but if you haven't, it's a good movie to watch around Xmas time, and worth a watch.",2018-12-26,"Dec 26, 2018",6.0,1,2,-1,ricemuscle,False,True,88,https://www.imdb.com/title/tt0319343/review/rw4535161/?ref_=tturv_perm_188
190,rw0875631,Best Christmas film..ever,"There a very few Christmas films that have been made that don't go extremely cheesy. Elf has the perfect combination for a festive family film, humour, a morale (they have to have one) and it appeals to both kids and adults. I found it so funny and can't wait till it comes out on dvd.",2003-11-30,"Nov 30, 2003",,1,1,0,rjhey,False,True,55,https://www.imdb.com/title/tt0319343/review/rw0875631/?ref_=tturv_perm_190
192,rw6177668,SANTA!!!!!!! Oh My GOD!!!!!!!!! Santa? Here? I know him!,"There are a lot of iconic lines in 'Elf', and it deserves more than that. Every line from Buddy should be iconic because it is freaking uproarious. Master of situational comedy. The storyline is very simple indeed. A human accidently grows up with elves in winter wonderland and thinks himself as an elf. That's the only difference, but the comical situation from this one setting is more than plenty. Also, Will Ferrell's comic acting is precious.",2020-10-15,"Oct 15, 2020",8.0,4,2,2,TaylorYee94,False,True,76,https://www.imdb.com/title/tt0319343/review/rw6177668/?ref_=tturv_perm_192
193,rw2359053,Christmas comedy fun,"This film has become a sort of modern day Christmas favourite and it is not hard to see why. It has all the magic, heart and humour that makes a perfect Christmas film. Throw in a good script, Santa and a twist on A Christmas Carol and it is clear why this film has endeared itself to so many people. The cast are good - Ferrell may be the star name but James Caan and Ed Asner are all good in making their roles add something to this film. The whistle stop romance is rushed but very sweet and there is enough visual humour to entertain kids while also being verbal enough to make their parents smile. If any modern Christmas film has a chance to be a classic that is enjoyed every year it is this one, because it has all the magic ingredients, and appeals to so many.",2010-12-27,"Dec 27, 2010",7.0,1,2,-1,studioAT,False,True,149,https://www.imdb.com/title/tt0319343/review/rw2359053/?ref_=tturv_perm_193
194,rw4508210,Elf yourself.,"'Elf (2003)' is a sweet, 'Christmas spirit'-soaked experience that's got just the right amount of edge. It's lead by the somewhat 'restrained' (in that he isn't swearing or getting sexual) yet brazen and unembarrassed Will Ferrell in perhaps his most iconic role. It's also backed-up by pretty much the pitch-perfect 'straight-man' and screen legend that is James Caan. The film is genuinely funny on a surprising number of occasions, while just generally being enjoyable the rest of the time, to boot. Where it falters slightly is in its third act, where the much more interesting father-son stuff is sidelined - to the point that the 'all is lost moment' and its aftermath (including its initial rectifying and, even, the flick's ultimate denouement) are rushed so much that they feel fairly disingenuous - in favour of a more traditional, typically 'Christmassy' 'saving Santa' story which honestly feels a bit out of place here. It's a real shame that the crux of the narrative is glossed over for this finale, especially considering that the focal relationship and its themes are actually really juicy - in terms of both comedy and character (indeed, pretty much every major player comes full circle in terms of their arc). It's an entertaining experience, nevertheless, and a pop-culture staple, too. Its problems pale in comparison to its successes. It's delightful, a quintessential Christmas classic. 9/10.",2018-12-12,"Dec 12, 2018",9.0,4,2,2,Pjtaylor-96-138044,False,True,232,https://www.imdb.com/title/tt0319343/review/rw4508210/?ref_=tturv_perm_194
195,rw2175332,Why are there NO SUBTITLES on the elf DVD ???????????????,"I am an ESL teacher, and at this time of year, I would really love to show the movie elf to my students, WITH SUBTITLES!!! My husband and I own many DVDs, including a deluxe copy of elf. Every other DVD that we own has subtitles in English, and many have subtitles in other languages as well. For some unknown reason, despite the fact that our deluxe edition of elf includes soundtracks in both English and Spanish on both the Widescreen and the Fullscreen DVDs, I cannot find ANY subtitles! I have played both discs on our DVD players and on my MacBookPro, and am not able to find ANY subtitles! Why, on earth, would a movie company produce a DVD without subtitles????????? My students are not fluent speakers of English, and it is very helpful for them to be able to view movies with subtitles!! Do you have any suggestions????",2009-12-16,"Dec 16, 2009",6.0,1,2,-1,kdbrangood,False,True,151,https://www.imdb.com/title/tt0319343/review/rw2175332/?ref_=tturv_perm_195
196,rw8742048,Elf,"You've got to be Elf'n kidding me. Not only is this an amazing Christmas movie but it's also just a well done movie. It has laughs, love, drama and Christmas spirit all in one without trying too hard. It's an immediate classic that can be watched every year and is automatically in the best 3-5 Christmas movies EVER. Will Ferrell is amazing and the movie is just so unique and stands alone. Definitely watch it as soon as you can and then again every year for Christmas for the rest of your life. IMDb needs to chill with this character minimum. It's way too long for the normal movie fan and reviewer.",2022-12-18,"Dec 18, 2022",8.0,4,2,2,RobTheWatcher,False,True,113,https://www.imdb.com/title/tt0319343/review/rw8742048/?ref_=tturv_perm_196
198,rw6378462,Instant classic,"I cannot possibly overstate how magical this movie managed to be/become. I watched it as an adult...and was completely charmed by it anyway. I introduced my kids to it a decade later...and they fell in love with it too. Creating a Christmas classic after the year 2000 is pretty unthinkable. But the script had heart, Favreau had vision, and Ferrell was at the peak of his powers. Even if it was a bit derivative, the familiar beats find new humor and heart. Every year we watch Elf while eating waffles (with candy on top, of course). It never gets old. I don't always re-watch the Rankin & Bass TV movies, but a December without Elf would be unthinkable.",2020-12-19,"Dec 19, 2020",8.0,4,2,2,cliftonofun,False,True,121,https://www.imdb.com/title/tt0319343/review/rw6378462/?ref_=tturv_perm_198
200,rw6396751,"Predictable, boring, sad Christmas remake of the movie Big.","I'm not sure why this movie has such high markings. My husband, daughter and I just watched this and it was the most predictable boring movie I've seen in a long time. My husband and I both thought it seemed like a remake of Tom Hanks's movie ""Big"", which was actually really good. If you're in the market for a very bland, same old dried-up stale humor Christmas movie, then I guess this might be a good option for you. But save your time for ""Home alone"", now that Christmas movie is actually well scripted, well acted, and funny.",2020-12-25,"Dec 25, 2020",1.0,9,13,-4,suzandvyvy,False,True,100,https://www.imdb.com/title/tt0319343/review/rw6396751/?ref_=tturv_perm_200
201,rw1771782,A New Christmas Classic,"I""m a scrooge when it comes to new holidays movies. Most of them are manufactured junk living off the commercialism of Christmas. But it seems Hollywood finally got it right with ""ELF"". One thing I noticed about Elf is it's overflowing with Charm, wit and humor something that reminds me of that ""other"" ""christmas story"". It's script is memorable, the direction is tight and the acting is flawless. Will Ferrell should have received some kind of recognition for his performance. He bring's this big lovable Elf to life like no other actor could. He own's this role. All in all, Elf succeeds...more than i expected and brought a big smile to my face. ""Elf"" welcome to the family of the Christmas classics.",2007-11-28,"Nov 28, 2007",,1,1,0,Plasmabot456,False,True,124,https://www.imdb.com/title/tt0319343/review/rw1771782/?ref_=tturv_perm_201
202,rw6380356,Masterpiece?,"With quasi-biblical undertones, Elf is an epic parable of redemption for a sinful and cynical turn-of-the-century New York. In a performance pregnant with barely concealed anger, Ferrell's acting cuts lance-like into the cold heart of late consumerist capitalism. Bold. Vibrant. Important.",2020-12-19,"Dec 19, 2020",7.0,1,3,-2,conradford-12025,False,True,46,https://www.imdb.com/title/tt0319343/review/rw6380356/?ref_=tturv_perm_202
203,rw4354913,"Buddy, the jolly green elf","This film is definitely in my top ten list of favorite films, not just for Christmas, but for all time. I can watch this movie multiple times of year without getting bored at all. I love all Christmas films, but this is probably the best. Unfortunately, the older I get, this film becomes less realistic so for some it may make them emotional, but I guess that just proves how strong this movie is. It has a great message. There are some questionable times in the movie where Will Ferrell comes off as a bit sarcastic, not really living up to the elf he's playing, but this should probably go over young children's heads. There are so many great lives in the movie...it may have only been released about 15 years ago, but it's certainly without a doubt a classic, and Will Ferrell is at his best. If you don't already watch it every Christmas season, I encourage you to start doing so right now!",2018-09-22,"Sep 22, 2018",10.0,4,3,1,catfarmer1358,False,True,166,https://www.imdb.com/title/tt0319343/review/rw4354913/?ref_=tturv_perm_203
204,rw7676908,A Fun Comedy For The Holidays,"Elf is a really enjoyable comedy for the holidays. The story is nicely written. The heart would come to the right place when Buddy meets his real father for the first time. The setups are really creative for Christmas. Sometimes the movie would add some nice mix of animation that tributes the classic Christmas specials. The characters are very well developed and serve a purpose to Buddy's journey. And this would contain the most hilarious humor for a Christmas film. In fact, I can really tell the actors had fun with this movie. This would be worth a watch for those that are in a Christmas spirit and need a good laugh. This is probably one of the funniest Christmas movies out there. Merry Christmas.",2021-12-24,"Dec 24, 2021",9.0,4,3,1,TheMysteriousReviewer,False,True,125,https://www.imdb.com/title/tt0319343/review/rw7676908/?ref_=tturv_perm_204
206,rw7682935,Hilarious,"It is hilarious and the actors just make the movie even better it is so funny how silly buddy is and how clueless he is. I love this film and we watch it every year at Christmas, it's become a family tradition!",2021-12-25,"Dec 25, 2021",10.0,4,3,1,drosep,False,True,42,https://www.imdb.com/title/tt0319343/review/rw7682935/?ref_=tturv_perm_206
207,rw7237573,Christmas classic,"Elf was actually better than I expected. I mean the acting isn't that great and Will Ferrel is a horrible actor, but the pacing and the plot weren't too bad. This is a feel good movie with some funny parts for family Christmas time.",2021-08-17,"Aug 17, 2021",6.0,1,3,-2,aingmire-26563,False,True,44,https://www.imdb.com/title/tt0319343/review/rw7237573/?ref_=tturv_perm_207
208,rw2706724,The Perfect Holiday Movie for All Ages!,"Will Ferrell stars in this Christmas comedy known as Elf. Buddy lives his whole life as a misfit Elf helping out Santa in the North Pole. One day Buddy, who is taller and clumsier then the other Elves, realizes he is not a real Elf and decides to go out and search for his real dad. Only knowing how his life was back at the North Pole it was a huge change in his life when Buddy traveled to the big city of New York. His journey is conveyed by hilarious humor when Papa Elf has to explain to Buddy that the, ""yellow snow was not for eating and the gum under the railings was not free candy."" This movie contains comedy and romance and is good for all ages! I give this movie 10 stars because it is trying to show the loving relationship between Buddy and his father. The movie was successful in trying to bring out the kid in everyone by using jokes that are funny no matter how old you are. Hidden beneath all of the comedy was a lesson in which although someone like Buddy may be unique, they still can fit in and belong somewhere in the world. Will Ferrell is absolutely very funny in this movie. The way he can act like a kid is phenomenal. No other actor could have made Buddy the Elf come to life and walk us through his journey as a misfit, sheltered Elf at the North Pole, through his many adventures searching for his dad in in the big city. With Will Ferrell's other movies such as Step Brothers and Talladega Nights, his role in Elf is a different side of him most people have never seen. In this movie he falls in love and develops a relationship with his brother that is unlike any other. Being 30 years old and dressing in an elf costume everywhere he goes is only a little part of this movie that makes it so funny. Being used to wearing his outfit around the North Pole, it was hard for Buddy to understand that his costume was not appropriate for the work life. I recommend seeing it with children because they will not stop laughing. Buddy, ""traveled through the candy cane forest "" This is just some of what he says to capture everyone's imagination. Not only is the movie extremely funny but it is the perfect movie for the holiday time. I enjoyed this movie with my family because in the movie the actors develop multiple relationships. This can show people that someone can replenish a relationship that was once lost. To me this movie is trying to convey to the audience that with all of this comedy, there is something deeper. Buddy is trying to build a relationship with his father and get to know his brother. Along the way of finding this, he stumbles across a woman in the department store where she is one of ""Santa's helpers,"" who he falls in love with. His weird role is enhanced when he does not know how to ask her out on a date. This movie is worth seeing. An adventure, a love story and Santa Clause all mixed together in a delightful holiday treat. Will Ferrell helps make this a movie that is sure to be enjoyed with you family each Christmas.",2012-11-18,"Nov 18, 2012",10.0,5,5,0,sara-ropson,False,True,562,https://www.imdb.com/title/tt0319343/review/rw2706724/?ref_=tturv_perm_208
209,rw9480062,"Christmas Is Arriving soon, And a Big Elf Learning about his life!","Well, the movie is certainly essentric, and is a bit overboard at times with the comedy moments inside the film, but Elf is always a good fun time. Just like a Christmas film should be. Will Ferrell isn't a bad actor either, and his comedy style is abit hit or miss. But Elf is a Hit, Well sorta. For me, it is a bit overbearing with all the slapstick in the film, with all that being said, it's definitely a fun Movie. But the premise of a drunken Elf, or presumably so. We start of the film with some narration. Then we see the baby Elf (Buddy) somehow crawling his way to Santa's Sack. Which is hillarious, as it is completely unrealistic. How Santa is blind to the fact that a kid can seemingly crawl whilst being unnoticed is rather strange. But It's in order to move the plot along. We then see Buddy as a giant Elf. Out of the ordinary, and a lot older then most of the other Elfes. But still has the Knowledge of a 7 Year old, with a wild imagination. But, Can get most of the awnsers right. Now, Buddy the Elf wants to find out where his real mother and father are. The Little segment before he arrives at the destination, is a Fantastic scene. I really do have to admire some of the props in this segment, they really do a good job of this. The settings popping up on the screen is picturesk. And really moves the plot along, but in a really interesting way. It looks like a scene from a book, and it's done perfectly well here. But, as I said previously he's still a child in reality, and not a middle-aged man. He's a bit silly, clumsy and overjoyed. Which, he acts drunk from now on. Like who goes into a coffee bar, and says ""Enjoy Your Coffee"" and then walks out. He also goes sleeps in a shop. It's Hillarious. And he's generally always excited. We learn that he was in some kind of Orphan, and that his grumpy father, and sweet but not a very generous mother want nothing to do with him. Even his own Brother at first acts as if he's some complete stranger. The problem is, Buddy doesn't realise this so he finds it out for himself. His household don't believe in Santa, but Buddy does. Also persuading his love interest that Santa is infact real. And in this sappy heart-warming venture. By the end, his family are happy of his existence. And also gains himself a girlfriend. Despite acting like a drunken person for the entire movie. Which is Hillarious how he was even this crazy. Although the film is by no means perfect it's certainly a fun Christmas Comedy. He also has a sundae for Breakfast, with M and M's and his favourite Syrip. With a drink of Coke. And Pancakes. This definitely shows how this movie at times can be very unrealistic and over-the-top. But it's nice to see a different side of food, and not just a normal meal like Scrambled Eggs on Toast. They, definitely went to the extreme with it. But they are fun scenes, just purely baste on how weird and wacky the scenarios are. So definitely, atleast in my mind Will Ferrell is playing a drunken Elf for most of the movie. Who knows how he got a love interest. Talking about his love interest. A beutiful young, Blond haired girl. Who hates any signs of interaction, yet for some reason works in a small Shop. Very believable. Its like the writer forgot to check the Script he wrote beforehand. But atleast something does stay consistent. She loves to sing in the Shower. And Buddy also sings along. Would I recommend this Film?, Yes, but not quite a firm yes, 6/10 Decent.",2023-12-07,"Dec 7, 2023",6.0,1,4,-3,The_Rider2004,False,True,652,https://www.imdb.com/title/tt0319343/review/rw9480062/?ref_=tturv_perm_209
212,rw9513636,"Funnyish, but is it Christmas Funny or Ferrel Funny?","Undeniably there are a few laughs in Elf. And it has a decent soundtrack that has lots of festive tunes to keep the yuletide feel alive. Now a few might argue with my reasoning here. But the biggest drawback for me is the rewatchability. Take Scrooged with Bill Murray as an example. I will never , ever tire of seeing the ghost of Christmas present smash Bill Murrays face with a toaster. Still laugh as hard every year. Elf unfortunately for me, made me laugh the first time. But Subsequent viewings don't bring the same enjoyment as the jokes are ""seen it, heard it"" and have limited replay value. I did enjoy the movie and Ferrel. Love him or loathe him, does what he does best and borders on the farcical with a style that only he can provide. Perhaps that's the problem. Ferrel's rewatchability in most of his work is not the easiest as his work depends a lot on the shock factor which diminishes each time you see it. A movie like Airplane I could watch countless times and still be amused. Elf for me is only slightly rewatchable and If it wasn't for my Daughter wanting to watch in 2023. I would have probably past it by this year.",2023-12-23,"Dec 23, 2023",6.0,1,6,-5,SoundJoeDunn1888,False,True,211,https://www.imdb.com/title/tt0319343/review/rw9513636/?ref_=tturv_perm_212
213,rw4504224,Will Ferrell's strongest,"I don't usually watch a lot of Ferrell movies because I feel like he goes a bit too far with his comedy, but this movie was so funny that it had me rolling throughout. The comedy was great, it had a heartfelt story, and it's a great flick for kids and adults alike.",2018-12-10,"Dec 10, 2018",10.0,3,2,1,sorenmike,False,True,53,https://www.imdb.com/title/tt0319343/review/rw4504224/?ref_=tturv_perm_213
215,rw6383854,A Christmas Classic,It's nice to watch a Christmas movie go from a current film to a timeless treasure . It still happens and here's an example . Great movie !,2020-12-20,"Dec 20, 2020",10.0,3,2,1,RonSinMichigan,False,True,25,https://www.imdb.com/title/tt0319343/review/rw6383854/?ref_=tturv_perm_215
217,rw9202702,A nice children movie,"This movie was for a long time in my watchlist but I never got interested to watch this movie until today when I gave it a try. I enjoyed this movie to the fullest. Though, it was childish story which your grandma may tell you while sleeping it was entertaining to watch. You laugh at the scenes where comedy is happening and feel the scenes where love and drama is happening. This shows that the direction was great. The story and the screenplay was simple but good. The performances by the cast members was good especially Will Farell, he was just great. Overall, you should give this movie a try if you haven't yet.",2023-07-20,"Jul 20, 2023",8.0,3,2,1,akshatmahajan,False,True,114,https://www.imdb.com/title/tt0319343/review/rw9202702/?ref_=tturv_perm_217
218,rw0875645,Cute *May Contain Spoilers*,"Elf by my usual standards was not what I would call a good movie. Do not interpret that the wrong way. I enjoyed watching it very much, and I have found myself quoting lines from it for days afterward. It just didn't have the substance that movie needs for me to classify it as good. Will Ferell was great as Buddy the Elf. While I watched this movie I found myself wishing I could be as carefree and innocent as the character Buddy is in this movie. Granted he didn't know any better, but that's part of the humor. I think everyone wishes they could be more like Buddy to a degree, and that's what makes this movie so charming. The length of this movie was rather short, but that's probably a good thing. Charming and cute though this movie was, any longer than 95 minutes and I would've made up an excuse to leave. Overall I think it might become a Christmas classic, but maybe not one to watch every year. 7 out of 10 stars",2003-12-08,"Dec 8, 2003",6.0,0,1,-1,swimmercait,False,True,177,https://www.imdb.com/title/tt0319343/review/rw0875645/?ref_=tturv_perm_218
219,rw8771790,I watch this when it isn't Christmas.,"Just because something is a Christmas movie, doesn't mean you can only watch it around Christmas time. This is one of the funniest movies I have ever watched. Now, I am sure most people have watched this already, but if you haven't and you are reading my review, watch it. There is some sort of comedy in almost any scene. It's one of those movies that you don't want to end. I watched this in July once. I highly recommend it. Will Ferell is an amazing actor and does very well in elf. This is one of, if not THE best Christmas movie of all time. It's a classic. So, take the time to enjoy this film.",2023-01-01,"Jan 1, 2023",10.0,3,2,1,matosoluiza,False,True,117,https://www.imdb.com/title/tt0319343/review/rw8771790/?ref_=tturv_perm_219
