row_id,imdb_review_id,review_title,review_text,review_date,review_date_raw,movie_review_score,helpful_up,helpful_down,helpful_net,username,spoiler_collapsed_in_source_file,review_text_available,review_word_count,permalink
301,rw0792697,An amazing bare-bones character study.,"Dogville is an astonishing piece of work. Essentially a stage play with no sets and very few props, the film demonstrates that with a good story, interesting characters, and great performances you don't need anything else to be wholly satisfying. I found myself reflecting on the film a lot after viewing it. Specifically comparing the actions and attitudes of the characters in the film to the reactions of the audience with whom I view it. I couldn't help but be disturbed by the bloodthirsty audience relishing in the revenge tale set before us. While it's not a film I could watch over and over again, I still plan on adding it to my DVD collection the second it becomes available. I think it's that extra-ordinary.",2004-03-16,"Mar 16, 2004",10,1,3,-2,flipjoint,False,True,125,https://www.imdb.com/title/tt0276919/review/rw0792697/?ref_=tturv_perm_301
302,rw0792752,"Dogville is a masterpiece, Ms. Kidman shines","Dogville is a classic and a masterpiece. Despite its three hour run, this film is a triumph. This film is not anti-american at all. Nicole Kidman delivers another luminous and great performance. She should get her second Oscar for her portrayal of Grace. Nicole is truly one of the great actresses of our time and is comparable to the great actresses of Hollywood's Golden Age. it's sad to say that this kind of film never gets any mainstream success. the oscar voters should keep this film in consideration. Even though it is shot in a bare soundstage, this film will amaze you in its storytelling and its acting. Open mindedness is the key to be able to admire dogville.",2004-04-15,"Apr 15, 2004",10,1,3,-2,aj00192557,False,True,119,https://www.imdb.com/title/tt0276919/review/rw0792752/?ref_=tturv_perm_302
303,rw1354381,Dogville hits the target on more than one level.,"Dogville reflects, in microcosm, the class/caste system of any nation. Grace's first treatment at the hands of the people is merciful and welcoming, though a little self serving and this is like the treatment of the affluent members of any society among the general population. Her final enslavement and abuse is much like the treatment of the poor- illegal immigrants, 'po' white trash', ghetto dwellers etc of any place- and time. It is psychologically telling and more honest in its appraisal of human nature than the vast majority of movies I have seen. The characters are all recognisable and familiar to me. An 'intelligent' movie that is intelligent and not just full of pseudo intellectual posturing! The acting is consistently good too.",2006-04-29,"Apr 29, 2006",10,1,3,-2,xolotyl,False,True,122,https://www.imdb.com/title/tt0276919/review/rw1354381/?ref_=tturv_perm_303
304,rw1197638,Comment on a comment.,"I would just like to comment on the comment of the guy from New York City. He is saying that the satire on America is hardly to notice. He's is right about that, but when you know what Lars von Trier stands for: Dogme 95, you know how is making a satire of America. He is doing that through the mise-en-scene, the cinematography, the sound etc etc. Dogme 95 stands for making a film in its purest form. So the film can only be made within a natural environment with natural lights. No props may be used unless they are on location. No artificial sounds and lights may be used. That means no voice-over, no music that has been added. Dogme 95 also stands for not using weapons and not committing murder (in the narrative of the film that is). Also the film must take place where the camera is standing and it has to take place in the here and now. Looking at those rules that have been set up by Lars von Trier and Tomas Vinterbergen and putting those next to the way Dogville has been made, then you see in which way von Trier made a mockery out of America. The entire film takes place in some sort of hall. It is not a natural environment. Also the lights are artificial. There is no mise-en-scene which means there are no real houses and furniture: they are painted on the ground. It is as artificial as it can be. That is also the deal for the sound: there is a voice-over in the film and music has been added. There are also superficial actions taking place. That means murder and weapons. The narrative of the film does not take place in the here and now and sometimes you hear the story taking place without seeing the people that play out the story. So the film doesn't always take place where the camera is standing. Personally I think that von Trier made the film in anti-Dogme way to point out that America's way of making film and therefor way of life is anti his way of life.",2005-10-20,"Oct 20, 2005",10,1,3,-2,liselotje__,False,True,358,https://www.imdb.com/title/tt0276919/review/rw1197638/?ref_=tturv_perm_304
305,rw3041674,A Classical Tale Told with Modernity,"""Dogville"" is a new kind of film to me. The film is presented like a play in the theater. The benefits of film techniques are forsaken. But that helps the film. It becomes classical. You are free to fill the detail yourself. It becomes timeless and surreal. The story is simple. A beautiful girl takes shelter in a town named Dogville. Some people and police are looking for her. Tom, a young idealist helps her to settle there. Initially it goes o.k. But problems seem to intensify. The real drama begins. Things begin to change rapidly. I feel spellbound after watching the film. The film attracts my attention with its very different story telling technique, as if I am watching a novel written by Thomas Hardy on the stage. As the story progresses, I doubt, if I am witnessing an old Christian play, or if it is an Italian mafia story. There is so much left to the viewer to interpret and imagine. Dogville is a film to be remembered.",2014-06-29,"Jun 29, 2014",10,1,3,-2,ghosh77,False,True,170,https://www.imdb.com/title/tt0276919/review/rw3041674/?ref_=tturv_perm_305
306,rw1209784,Mondo Cane...,"Dogville is Our Town. Time has passed. Our Town looks a bit shabby these days. The set is still sparse. We're more realistic. Maybe we were always more realistic. Our Town is covered in Blue Velvet nowadays. There are dirty little secrets inside. On the surface, we are nice. We will help a Jew, even an immigrant, if they are legal and they don't cost us much. They did no harm. They weren't criminals. We knew that. And so, we let them stay with us. We hid them from the authorities. All we asked was a little something in return. A little labor. They were glad to apply themselves, if we would save them and hide them and shelter them. After all, it wasn't much work and in the final analysis, work is a fair exchange for the wages of fear. Grace (Nicole Kidman) gets wages; well not much, but Dogville's citizens build her a house to live in. One couldn't ask for much more. And Grace is grateful and obedient to a fault. One feels free of the demands of the outside world when one is working. The people who run Dogville don't really need her labour or her skills. After all, they can do their work themselves. They have been doing it since before Grace arrived. Hidden Grace is discovered by the idealist of the town. He is the writer. He is the dreamer. He is pure. He is trying to shed light on goodness. He loves the poor, the unwashed, the hard working citizens of Dogville. God provides for those who take care of themselves. They are His obedient servants and He loves them. Not the writer. He is not God. He is also one of God's obedient servants. I mean, God loves the citizens of Dogville--even if they resemble ""frogs with dirty little lips"". They are good and generous and they help Grace. They have Grace. Grace is theirs to kill or love. Grace is their servant..well, of sorts. They love her. Well, at least, they like her a lot. They let Grace do some of their lighter chores. Grace is obedient. Grace does her chores well. The town seems pleased and begins to brighten as time goes on. From a winter of depression-era discontent, the town passes into a spring, then a summer of cautious, good humour. And Grace? She's grateful. But, the authorities press their case for finding Grace. The town's members begin to feel uneasy. They are, after all, law abiding citizens and they wouldn't want to do anything wrong. But they are also just and as just citizens, Dogville comes to terms with ignoring the policeman's public pleas to pass on any information on the missing Grace to the proper public authorities, by exacting greater toil from their servant. Justice, after all, has to be measured and meted out fairly and crime is in the air. Certainly the citizens of Dogville are not guilty of the crime and Grace is the focus of the missing person's posters and so crime must be followed by punishment. Everyone knows that. Even a child, like the one who pleads with Grace to spank him, knows that. The child has behaved badly and knows that for this crime, he must be punished. Grace reluctantly complies and spanks the child. Thus justice is meted out and the delicate, balance of power between dominance and submission is maintained. Submission is good. Any good ideologist will tell you that. The Good Idea should dominate the human being. Tom Edison (Paul Bettany ) will tell you that as he wanders the streets of Dogville or at the meetings he organizes or in the books he plans to write. And Grace is submissive. As pressure and the promise of reward from the authorities grow, the balance of power between Dogville and Grace has to be adjusted. Time passes..... It is winter. Grace has been obedient to every man in town. Power must be serviced. Dogville's bitches don't like her much for that and the temptation to use their knowledge to turn her out of their Eden grows with every day and night which passes, until finally the deed is agreed to. But not before Herr Edison declares his undying love and Grace consents to submit to him in more ideal circumstances. For now, the reality is her chains, complete with a cow bell around her neck for she has had the temerity to attempt an escape. Sure, Tom tried to help by stealing money from his father. Fortunately for Dogville's citizens, there is a Judas around and it is during and after his betraying kisses that she is raped, more or less at will. Sex will not come to the pure of heart though and Tom decides that Grace must go. It's either her or his ideals. Snow falls. Moonlight glows. The authorities arrive. Dogville's citizens have been obedient. Theirs is the power and the glory forever. Our Men....led by the father of Grace give them their just desserts. Even the one-time wage-slave Grace, relishes her new found political power as it comes out the barrel of gun and into her Idealist Lover's skull. ""Take a day and walk around. Watch the Nazis run your town. Then, go home and check yourselves. You think we're talking about someone else. But, you're plastic people.........oh baby, now you're such a drag."" lyric from Frank Zappa's album ""We're Only in it for the Money"".",2005-11-06,"Nov 6, 2005",7,0,2,-2,swillsqueal,False,True,910,https://www.imdb.com/title/tt0276919/review/rw1209784/?ref_=tturv_perm_306
307,rw1046130,A movie worth seeing,"I can not get the movie Dogville out of my mind. I loved it. It was beautifully written and acted. I escaped, at one point in my life, from a town like Dogville, called Lakehills. I have tried to explain to friends how that town was, now I may just tell them to watch Dogville. I wish that film makers would make more movies like that. Dogville explores the human soul at length, for better or worse. It was a beautiful portrayal of a girl growing into a woman and leaving her naiveté behind. Yes, there are people like Tom and Chuck and Vera in the world. Quite a few. But there are many kind, beautiful people like Grace out there also. The trick is for the Graces of the world to recognize the Chucks and steer clear. Many women are battered because they forgive their attackers. Please make more movies like Dogville. Please. Thanks. Lisa",2005-03-24,"Mar 24, 2005",10,1,3,-2,kittykat526,False,True,156,https://www.imdb.com/title/tt0276919/review/rw1046130/?ref_=tturv_perm_307
308,rw2955852,Provokes a reaction one way or the other,"Film begins showing a damsel in distress fleeing her pursuers by escaping to an isolated town in the mountains of Colorado. The isolated residents of Dogville are initially wary of the stranger but eventually accept her in as she ingratiates herself by helping around the town. This ""helping"" grows in intensity to the point of slavery as the town becomes increasingly dependent on her and she is scared to leave fearing what brought her to Dogville in the first place. Ultimately the situation is resolved. As for the film itself, one would have to believe that the director made this movie in order to cause a reaction. It's almost as if he is saying, ""I don't care if you love it or hate it, I just want you to feel something"". It this vein, I believe he accomplished his goal. There are aspects of this film that I loved and hated, sometimes simultaneously. For one, the movie is a full three hours long. That's a big commitment for one sitting. Secondly, the dialogue is choppy and sometimes confusing. It's as though it was written first in Danish and then translated into English. Sometimes this works, sometimes it falls flat. The acting is superb and I especially enjoyed Nicole Kidman's performance. Overall, the payoff in the end was worth it but be prepared for a long journey.",2014-02-06,"Feb 6, 2014",6,0,0,0,princebe,False,True,226,https://www.imdb.com/title/tt0276919/review/rw2955852/?ref_=tturv_perm_308
309,rw0792642,Woof Woof!!,"The title of this film is so ironically apt. Dogville is exactly that, a dog of a film that should have been put out of it's misery long before it even made it to a cinema screen. Not even Nicole Kidman immersed in a bottle of Meryl Streep Versatility can save this lazy, dull, ugly bore of a film. This is one big Poochie. Lars you have to go now, your planet needs you!",2003-12-26,"Dec 26, 2003",1,21,24,-3,scotti2hotti,False,True,74,https://www.imdb.com/title/tt0276919/review/rw0792642/?ref_=tturv_perm_309
310,rw0792764,'Dogville' An Avant-garde Masterpiece,"Lars Von Trier's latest allegory is slow to start but its three hours are justified. Although the story takes place in a small, supposedly picturesque mountain town in Colorado, the set consists of nothing but a black floor with outlines drawn in chalk for the houses with occasional pieces of the buildings placed to give us something to work with. But not much. What others may call pretentious and esoteric I call daring and challenging. He asks of his viewers that we accept the presence of a door and handle even if we only see the gesture. It turns out that the work we have to do in watching it is well worth the story that he provides in return. Grace, played by Kidman, enters the town after fleeing from gangsters who seem to own the police. The law is deliberately portrayed as a hands-off profession in this area, short of posting signs marking her as missing. The town, consisting of an alienated couple (Stellan Skarsgaard and Patricia Clarkson), a greedy shopkeeper (Bacall), a blind lonely widower (Gazzara), and other great stage and Hollywood names, takes her in despite the dangers involved in harboring a fugitive. They receive the help she volunteers for her protection with a wariness and acceptance...for a while. When the sheriff returns with a new poster including a large reward for her head, the town changes its stance. They see her as a risk. What originally seems to be a selfless act of generosity turns into an opportunity. The twists become darker and darker as Kidman's character slowly becomes a commodity and not a person. Although Von Trier has never been to the United States, for which he has been taken to task, he makes quite pointed observations about America's provincialism and greed. We see the way in which a town begins to resemble a gang which pins 'us' against 'them'. One might find a strikingly similar parallel in the current government rhetoric over militarism. We also see the way in which greed, rumors, gossip, and self-deception turn to reactionary violence and immorality. The true genius, however, lies in the transformation that Kidman's character undergoes. As a member of this town for the good part of a year, she begins to accept the backward mentality as her own. At once, she is victimized by the town and yet somehow won over by its methods. The proof is in the ending, which may surprise and horrify some but which truly does prove that she has learned much from her time in Dogville.",2004-04-27,"Apr 27, 2004",,4,5,-1,matthewboddum,False,True,425,https://www.imdb.com/title/tt0276919/review/rw0792764/?ref_=tturv_perm_310
311,rw0792753,"I was a ""love it"" person","Before I went to see this movie, I read that it is either a ""love it"" or ""hate it"" movie. I like all kinds of movies, from popcorn flicks to art house, from mindless to thoughtful. I was curious as to which side I fell into. I LOVED it. I don't know what more to say about the movie that others who loved it didn't already say. The only practical advice I have to give is this: please stay and watch the whole movie, no matter how difficult it gets. The hand-held camera made me nauseous, but after a while I got used to it. von Trier's intelligent camera work makes up for the sparse setting and it surprised me to note that though the movie was on a sound stage, with the mere help of light and sounds, there were so many beautifully ""scenic"" scenes. I realized also that though the setting was so basic, I believed that a town existed and could think of several towns that I have been in that ""looked"" like Dogville. No review would be complete without mention of the awesome cast and acting. You would have to have AMAZING acting for such an experiment to work, and it was the acting that brought it all together for me. I have always been a fan of Kidman, but she amazed me even more here. There was one scene in particular in which her acting convinced me that she is indeed one of the most talented actresses of our time. I knew a lot about this movie before I went to see it and was afraid that my knowledge would ruin it for me...make it boring. But I was so absorbed that the three hours went by surprisingly fast for me. I am aware that there are some people (and critics) who don't like this movie... in fact, hated it...and it's hard to know on which side you are going to fall. The only thing I can say is: go see this movie for yourself, you'd be surprised where you land.",2004-04-18,"Apr 18, 2004",10,1,3,-2,bonashoon,False,True,346,https://www.imdb.com/title/tt0276919/review/rw0792753/?ref_=tturv_perm_311
312,rw1348828,Some unpleasant truths about humanity is better shown than told,"I've never seen any of Von Trier's movies in the cinema, but almost reluctantly been invited to watch them by friends or chanced to zap through the channels and chance to catch a screening. My growing love for this directors work is much like discovering that you've fallen in love with the girl you keep running into at the grocer's. ""Breaking the waves"" left me with the feeling of having been beat up emotionally, and every Trier movie I've seen have moments when it feels like a hand tears open my chest and pull my still beating heart out. The snapshot ""Dogville"" offers of human frailty and cruelty fueled by fear resolved heaps of unsolved questions left by four years of studies in the time it takes to get through three lectures of philosophy, psychology and sociology. It's good to see the betrayal intellectuals are committing every day towards the oppressed that trust them exposed in a movie for once, although Von Trier hints at the dubious connection between himself and himself just to prove how hard it is to tell. It's been said that the trilogy by Von Trier is an exploration of the Christ-figure in a near-contemporary setting, and I'd dare say there's a better introduction to religion in this movie than in the bible itself. After all, doesn't the gospel have a similar ending? And it left me thinking about one big question: Where does mercy end and justice start?",2006-04-22,"Apr 22, 2006",10,1,3,-2,robthepoet,False,True,243,https://www.imdb.com/title/tt0276919/review/rw1348828/?ref_=tturv_perm_312
313,rw1503812,Weird and wonderful !,"When the film starts and I first saw the stage play like set-up, I thought maybe this is just for the prologue. But, then the actual film started, and I soon realised this was the norm! I thought 'I cant watch this!' But, after literally ten minutes, that was all forgotten as I got more and more involved in the story line, and wanting to find out what would happen with the two main characters. Some excellent performances, especially from Nicole Kidman. I don't recall this film being nominated for an Oscar!! Maybe because it wasn't 'big budget' enough!! Overall, a brilliant insight into the human mind.",2006-10-22,"Oct 22, 2006",8,1,3,-2,jeremy-yaqub,False,True,107,https://www.imdb.com/title/tt0276919/review/rw1503812/?ref_=tturv_perm_313
314,rw0792811,Too many words,"It is a pity that IMDB insist on us using a set number of words for our comments as this comment should just simply be 'Bravo'. This is a superb film; perfectly acted, wonderfully crafted so that artifice doesn't interfere with content, and a deeply thought provoking parable. This will presumably win no oscars as it is too far from the mainstream drivel that is produced and requires some use of the brain to enjoy. This is three hours well spent in anyone's book. Take the time, immerse youself in this film and wonder why more films can not be like this",2004-08-07,"Aug 7, 2004",10,1,3,-2,alan.hughes,False,True,102,https://www.imdb.com/title/tt0276919/review/rw0792811/?ref_=tturv_perm_314
315,rw1047138,A brilliant film! Not to be missed!!,"I cannot even describe how brilliant this film is. I was so moved and disturbed by the film. It is a gripping portrayal of how humans take advantage of one another, and how greed and selfishness can affect people. The acting in the film was absolutely BRILLIANT. Nicole Kidman's beautiful and nuanced performance is NOT TO BE MISSED.It is the best one of her career (followed closely by THE HOURS and TO DIE FOR). Kudos also go to Paul Bettany, Ben Gazzara, Stellan Sarsgard and Chloe Sevigny for absolutely pitch perfect performances. The concept of the film was also brilliant. The use of minimal set and putting the whole thing in the chalk outline of a small town gave it such an alienating quality that was absolutely gripping. It is a cinematic Our Town, only darker (if possible). Something must also be said for Patricia Clarkson's performance. I cannot believe I forgot about her earlier. WOAH!!! Amazing. The Best Thing I've ever seen her do. I cannot tell you how wonderful and brilliant this movie is. It's three hour running time was the best Three hours of my week. I cannot believe that this film was not recognized by more of the mainstream awards in the US. Especially the Best Acting Ensemble award at the SAG's. The ensemble of this movie was STELLAR. Absolutely AMAZING!!! I cannot say enough about this film. IT IS NOT TO BE MISSED!!!! ABSOLUTELY BRILLIANT!!!!",2005-03-26,"Mar 26, 2005",10,1,3,-2,HippieKid31,False,True,240,https://www.imdb.com/title/tt0276919/review/rw1047138/?ref_=tturv_perm_315
316,rw1080788,"A statement on morality, or our lack of it","Once again, Lars Von Trier, has presented us with a thought-provoking and disturbingly honest account of the human condition. To my mind, the main message related to the incredible amount of cognitive energy we humans will expend in attempting to prove to ourselves that we are not subject to the 'hard wired' behaviours that make us human. Some will go to great lengths to avoid seeing this in themselves and in others, and will justify behaviours that they believe are immoral and unethical on the basis of causal life events. At times, it is necessary to state that something is just not acceptable, and to hold others accountable to the same standards to which we attempt to strive. This involves making a personal decision regarding what will be tolerated, an action that requires courage and honesty. Although we differ with regard to how much of our 'true selves' we are prepared to display, and some will require extreme provocation before they will 'revert to type' (Grace, for example), in the end we will behave in a self-centred and ultimately self-sustaining manner. It seems that we just can't accept that we, in the same manner as all other species, will ensure that we always have our needs met. Morality may simply be an acceptable word for the attempts we make to have others conform in a manner that meets our needs. Who can say? Each time I watch one of his movies, I think that he will never be able to make a better movie next time. And he always proves me wrong.",2005-05-15,"May 15, 2005",10,1,3,-2,skjeldal,False,True,262,https://www.imdb.com/title/tt0276919/review/rw1080788/?ref_=tturv_perm_316
317,rw0792798,most intriguing!,"Viewers are really missing the point if they think this film is specifically anti-American! That thought NEVER entered my perception at least. You Americans are just too SENSITIVE! Get a life! This film is about being human, with all its frailties and mystery. It is an unusual film. I personally didn't find it boring (quite the reverse) or pretentious. I was fascinated! Overall it can be seen to be a sad film. However, maybe it's all too realistic and therefore that feels uncomfortable. Would people really react like that-taking advantage of another human being knowing they could get away with anything? I don't think it takes much for people's shadow to emerge. After all look what happens when there's a riot? Aren't there looters? What is that but downright theft of others' property. This film has left a mark beyond its hours. I need to reflect some more as I feel there's unfinished contemplation on its merits and implications. My only reservation was with Nicole Kidman-I don't know that I felt convinced by her acting. Was it wholly believable? I know I would heartily defend myself had I been in her shoes. Why did she so willingly accept her fate at the hands of these townsfolks who turned on her so viciously, especially when they had made some wrongful conclusions. But boy, didn't karma (cause & effect) play its hand! There is a moral to this tale if nothing else-beware of your actions lest they come back to haunt you!",2004-07-06,"Jul 6, 2004",7,0,2,-2,b4peace-1,False,True,250,https://www.imdb.com/title/tt0276919/review/rw0792798/?ref_=tturv_perm_317
318,rw0792668,One word Summary - Great!,"Lars von Trier already was one of my favorite directors, so I've expected only the best form him, but I didn't have such a high opinion about Nicole Kidman and when I've heard that she's playing the main role I thought that Lars has finally sold himself to Hollywood. But Nicole was GREAT too (I've almost fell in love with her) and even though it has Hollywood ending (and the best Hollywood actress - now I'm sure of it), it's everything but a Hollywood movie. So it's 10 out of 10!",2004-02-14,"Feb 14, 2004",10,1,3,-2,nixona,False,True,91,https://www.imdb.com/title/tt0276919/review/rw0792668/?ref_=tturv_perm_318
319,rw1296104,"Fairly interesting movie, a little overrated","Typically interesting film from von Trier, who always takes big risks. No exception here. ""Dogville"" is basically a stageplay. Strange girl wanders into a small town, is the welcomed by the town, then exploited by the town. The ""town"", which we never leave the confines of, being nothing more than a bare soundstage with chalk marks for houses and streets. A brazen idea. Something only a European filmmaker would attempt. I could just see a Hollywood director trying to pitch the idea to the studio heads at Columbia Pictures (yea right). The miraculous part is that it never grows boring. It's a three hour movie, but it only sags at the very end (and then only slightly). Nice performances all around. Kidman is excellent. Unfortunately, there's not a whole to say otherwise about the movie. It's stating a ""truism"" about human nature (from a pessimistic viewpoint, remember), but big deal. I'm not saying I disagree with his viewpoint, I'm just not convinced von Trier knows exactly what it is he's trying to say. What are you left with? A number of striking images (not many though). von Trier is a wild stylist. A total risk-taker and this is just another one of his wild ideas. Not saying it doesn't work. It just doesn't work as well as ""Breaking the Waves"" or ""Zentropa"" or even the equally overrated ""Dancer in the Dark"". What the film reminded me of a little is some of Sam Shepard's writing. In particular, the novelty of Kidman chained to that wheel. In fact, her having the cowbell around her neck is kind of a rip-off of the story in ""Paris, Texas"" (written by Shepard) that Harry Dean Stanton tells about the guy who tied the cowbell around the girl's neck so she couldn't run away. Same mental image. Good movie, just not one of von Trier's best. Check out ""Breaking the Waves"" or ""Zentropa"".",2006-02-20,"Feb 20, 2006",7,0,1,-1,tbyrne4,False,True,318,https://www.imdb.com/title/tt0276919/review/rw1296104/?ref_=tturv_perm_319
321,rw0792840,Dictum ac Factum,"Did anyone bother to look up the latin phrase carved on the silver mine? Did anyone else even notice it or did you all just write it off as unimportant, as if anything could be mere eye-candy in a film as visually sparse as Dogville. The latin means ""he said it, therefore it must be true."" Despite the Dogvillian's first hand experience with Grace, when the cops post a wanted sign, they start treating her poorly. The words override their world, make them doubt it. Later, when yet another sign is posted (this one reading wanted and dangerous), they put her in chains, attach the bell, nightly rape her etc. Again, despite their experience, their knowledge, they let the words of the ""authorities"" dictate how they act. Yet another level of this phrase is Grace's dependence on Tom. She believes everything he says, needing him and trusting him to present her case accurately and justly to the Dogvillians. Dictum ac Factum could be taken as Grace's motto, as how she deals with people in general, though it especially applies to Tom. Hope this has been enlightening.",2004-09-10,"Sep 10, 2004",,3,3,0,hunter20,False,True,186,https://www.imdb.com/title/tt0276919/review/rw0792840/?ref_=tturv_perm_321
326,rw0792773,Exhilarating anti-Americanism,"Imagine a re-make of ""High Plains Drifter"" directed by Bunuel: America viewed with a very cold, unblinking eye. And Christianity? Worse than worthless. Can anyone walk away from this movie and not mourn the decline of American society - and American film? Over the last few years some wonderful films have been made, films that are very moving, or very poignant, or very sad, drawing the audience in, leaving the viewer feeling flattered by the director's sharing of his or her compassionate vision. ""Station Agent"", for example. But ""Dogville"" is something peculiarly disconnected from the viewer. Rather than wanting to win the viewer over, this film places you in ""Dogville"", a member of the community - for a time. Then suddenly, before you have time to ""figure it out"", you are ripped out of the community...you are part of the death of the community. Are these the only choices we have? Is all of life merely about the wielding of power? Killer or victim? And how can such a bleak vision, so abstract, so god-awful, be so uplifting, so intoxicating? I guess that's where the magic comes in. The harshest truths, when conveyed in a completely original ""language"", leave one dazed.",2004-05-03,"May 3, 2004",10,1,3,-2,zadkine,False,True,201,https://www.imdb.com/title/tt0276919/review/rw0792773/?ref_=tturv_perm_326
327,rw3613767,"Incredible filmmaking, just riveting","What a movie! Spare, elegant, fantastic acting from Nicole Kidman, and a horrifying, queasy plot. It's amazing to me how Lars von Trier's stripped away so many of the canons of what we expect from a film, and still made something incredibly fresh and vivid. It just works! I'm amazed that it does, but it does. To me, that's mastery. I also loved the casting, think everybody in the cast was just right for the role. Paul Bettany, Stellan Skarsgård, Chloë Sevigny, everybody got a chance to just act, and to me the subtlety and power of getting to focus on the actors and their body language and faces was brilliant. Loved it! Finally the writing and plot. To me it felt like every word was just right. John Hurt's narration as well. I think for me really liking the cast, plus a super original take on sets and lighting, plus a beautifully written scrip, just made it all come together in a very compelling way. Must watch and recommend!",2017-01-05,"Jan 5, 2017",10,1,4,-3,anuraagt,False,True,170,https://www.imdb.com/title/tt0276919/review/rw3613767/?ref_=tturv_perm_327
328,rw1499290,"Good movie, choppy story line","I will not write a long review about the movie - a lengthy movie deserves a short review. I just watched Dogville on DVD with friends. The fact that we watched it from the beginning to the end without any 'witty' comments shows that we all appreciated the very good acting. It is really excellent. Other reviewers have written in detail about most of the aspects of this movie, so I will not repeat that. The only thing that I want to say here is that the story line shows some annoying breaches. To me it is clear that Grace offers to do odd jobs for the community. But it is not at all clear to me why the people of this town suddenly want her to do twice as much for half the money, after the ""Wanted"" poster was nailed to the wall. The story suddenly heads in a direction that can not be explained out of the previous behaviour of the people. The same thing happens again when Grace tries to escape. Why was she brought back, anyway? Why does everyone, and I mean everyone, start to take advantage of her? And why does nobody object to that? It's inexplicable. The third breach is in the finale. To prevent spoilers I will not go into detail, but everyone who saw the movie knows what I am talking about. Why does she do that? And why does she without any regret in the end take the side of the man who was the reason for her to flee to Dogville? The change of behaviour is too abrupt; the story did not convince me that these were inevitable, natural changes. It makes the flow of the story line choppy. To bad, because the actors deserved better.",2006-10-17,"Oct 17, 2006",7,0,1,-1,Arconada,False,True,296,https://www.imdb.com/title/tt0276919/review/rw1499290/?ref_=tturv_perm_328
330,rw1490026,Stage play masquerading as movie but good ending,"Before watching this film/theater experience, I read some reviews claiming it was anti-American or Americans hated it. But then why were so many American actors in it, including the legendary Bacall and James Caan. After finishing this 3 hour stage play, which concluded with some unflattering depression era photos to the tune of David Bowie's ""Young Americans"", I found the anti-American sentiment wasn't really justified. The first hour begins with a narrator introducing the town and townspeople of Dogville. Tom (Paul Bettany) is Dogville's spokesperson. Tom meets Grace (Kidman) and helps her escape from some gangsters. He introduces Grace to the townspeople and tells them Grace's predicament. The story then proceeds with overbearing narration, and is told through ""chapters"", almost like visualizing a book on tape. The movie set or lack thereof is that of a stage. Now, I've always liked theater actors, they're raw and inspired and that's what I liked about the bare scenery in this ""film"", the actors had to ""improvise"" their actions, of closing a door, of raking leaves and this is one of the positive things in the movie. But by the 2nd hour when after the ""townspeople"" show Grace their true colors and they treat her with indifference and humiliate her, including all the town's male population raping her, I started to feel a little bit of that ""hatred"". It seemed the harassment would never cease and Tom was just a wimp. The only reason for not stopping the film was ""Grace's surprise"". Indeed, when James Caan, finally appears, and an extremely engaging argument between Grace (Kidman) and The Big Man (Caan) about ""arrogance"" takes place, viewing Dogville in its entirety became worthwhile. If the United States can be criticized for one thing, it's ""arrogance"", though in this film the ""arrogance"" was about people in general. Dogville is a drama on a sound stage and has fine acting from Kidman. Caan was good too but Bacall was underused. The rest of the ensemble cast as standard theater actors, were methodical but effective. Anyone who wants to view a ""unique"" film, should give Dogville a chance, but be prepared, there is a lot of unpleasantness. 7.0/10",2006-10-04,"Oct 4, 2006",7,0,1,-1,hosolo,False,True,361,https://www.imdb.com/title/tt0276919/review/rw1490026/?ref_=tturv_perm_330
332,rw0792803,Von Trier's bleak moral prognosis,"I'll admit I'm a huge fan of Von Trier's previous works that I have seen (The Idiots, Dancer in the Dark, Breaking the Waves) and therefore have no real delusions of being non-partisan in critiquing his films. I believe that, despite how painful his films usually are to watch, his unwavering vision and stunning ability to transcribe it both visually and narratologically have created some of the most unforgiving yet ultimately enlightening films of the past few decades. That being said, Dogville stands right up there with past successes as being a haunting, fascinating study of charity, desire, and crowd psychology. Playing like a sadomasochistic version of Thornton Wilder's Our Town, Von Trier's script describes the plight of Grace, a young fugitive who comes to be harbored in the quiet town of Dogville, only to eventually become the scapegoat/whipping mule for each of the townsfolk's character flaws. Realizing that the script, with its archetypal proles and static setting, would suit more the stage than any real-life setting, Von Trier decided to film it as though Dogville were some audience-less sound stage (in the film's commentary, Von Trier mentions that they almost left the lighting rigs in the shot to extend that sense of self-aware fiction, a theme that first started throughout his early Dogme associations), with minimal props and theatrical lighting. Combined with Von Trier's patented shaky-steady cam and illustrious overhead shots (that took some 156 or so individual shots to make), Dogville has a look that is wholly its own. No Von Trier film would be complete without gut-wrenching acting, and Nicole Kidman and co. should be commended for tackling a notoriously abusive director and coming out alive, and with such evocative performances. Despite it's three hour running time, Dogville never feels languidly paced, and the theatrical style is not nearly as distracting as one might imagine. I read one review that called the film blatantly unAmerican, which I supposed it could be construed as such, but to distill the film's message into simple political rhetoric belittles the film's grandiose themes regarding human character and its flaws, intrinsic regardless of nationality. Still, see it for yourself and make up your own mind.",2004-07-14,"Jul 14, 2004",,3,3,0,jdquinn-1,False,True,363,https://www.imdb.com/title/tt0276919/review/rw0792803/?ref_=tturv_perm_332
